270150.004000000,21549762.774293743,46.000000000,65.374224624,146.589142137,2.675140321,3.269194539,-116167.420752233,-14827907.712118946,21590656.411404788,2877355.291679171,1.000000000
270150.004000000,21705133.296981201,39.000000000,65.507355272,300.979470194,2.672301331,3.251120433,-88619.416038839,-2159155.364802356,22662007.161545031,13570207.566130647,7.000000000
270150.004000000,23371387.651975438,35.000000000,37.138378191,28.548454629,4.027933414,4.894886409,-10854.053585577,-12814325.530195286,7857751.019243496,21907060.181286320,8.000000000
270150.004000000,21463309.706113864,45.000000000,69.675836182,35.725479255,2.593284260,3.226943062,-77792.326905847,-12512524.691493269,17803982.826143529,14942734.694510538,11.000000000
270150.004000000,25128630.485165518,33.000000000,15.250108007,136.373767387,9.245351914,7.353907816,-233783.847042686,-21985274.363003511,9972351.391523641,-10703916.384170823,22.000000000
270151.004000000,21549675.210069157,46.000000000,65.381580186,146.576369532,2.674982931,3.269163499,-116167.422165250,-14827921.978709674,21590189.593884304,2880568.968292250,1.000000000
270151.004000000,21705080.643258080,39.000000000,65.512830852,300.964124874,2.672185002,3.251116903,-88619.418881823,-2160241.602108632,22663333.053764503,13567716.207564604,7.000000000
270151.004000000,23372026.208376966,34.000000000,37.132856338,28.553981850,4.028446064,4.895593944,-10854.053963861,-12815768.275464471,7855378.921385586,21907092.024340838,8.000000000
270151.004000000,21463690.784297254,45.000000000,69.667877484,35.719565335,2.593417715,3.227210960,-77792.324321101,-12512713.155912446,17801983.545606218,14944857.085801197,11.000000000
270151.004000000,25128482.234481283,33.000000000,15.253749251,136.367278230,9.243197314,7.353674009,-233783.847115331,-21986700.606049709,9972136.232920023,-10701225.983281771,22.000000000
270152.004000000,21549587.822844300,47.000000000,65.388936338,146.563597669,2.674825590,3.269132593,-116167.423578356,-14827936.069156816,21589722.422795217,2883782.582126330,1.000000000
270152.004000000,21705028.323534366,40.000000000,65.518301130,300.948767895,2.672068821,3.251113608,-88619.421725009,-2161327.611291378,22664658.739620741,13565224.558427032,7.000000000
270152.004000000,23372664.662778474,34.000000000,37.127336220,28.559507447,4.028958720,4.896301574,-10854.054342068,-12817211.162498109,7853006.908802198,21907123.401791673,8.000000000
270152.004000000,21464071.894480255,45.000000000,69.659920708,35.713651110,2.593551201,3.227479003,-77792.321736574,-12512901.707338301,17799984.001490809,14946979.153201796,11.000000000
270152.004000000,25128334.104797252,33.000000000,15.257392240,136.360791197,9.241042725,7.353440044,-233783.847187917,-21988126.521493472,9971921.119487988,-10698535.350724237,22.000000000
270153.004000000,21549500.575018283,47.000000000,65.396339531,146.551110370,2.667267329,3.269103672,-116167.424991551,-14827949.983510859,21589254.898118220,2886996.133111683,1.000000000
270153.004000000,21704976.049193263,40.000000000,65.523621603,300.933297829,2.664563379,3.251116767,-88619.424568397,-2162413.392364142,22665984.219057504,13562732.618767057,7.000000000
270153.004000000,23373303.274323832,33.000000000,37.121817446,28.564971078,4.018323117,4.897013693,-10854.054720196,-12818654.191260200,7850634.981554141,21907154.313639227,8.000000000
270153.004000000,24972932.397775203,21.000000000,18.536122795,221.068279859,7.628455319,6.181710008,-68729.422254242,5607906.279804561,23762851.268435784,-10484943.167686092,9.000000000
270153.004000000,21464453.173837435,45.000000000,69.652012882,35.707472004,2.586508008,3.227749324,-77792.319152266,-12513090.345804350,17797984.193841059,14949100.896663312,11.000000000
270153.004000000,25128186.199683525,33.000000000,15.261055966,136.354386754,9.213315803,7.353208166,-233783.847260442,-21989552.109305426,9971706.051183656,-10695844.486557573,22.000000000
270154.004000000,21549413.261168536,47.000000000,65.403706468,146.538396957,2.664734079,3.269073391,-116167.426404835,-14827963.721822316,21588787.019833788,2890209.621180187,1.000000000
270154.004000000,21704924.015839972,40.000000000,65.529049817,300.917899113,2.662074609,3.251115239,-88619.427411986,-2163498.945338505,22667309.492016323,13560240.388638012,7.000000000
270154.004000000,23373941.850305844,31.000000000,37.116297902,28.570480509,4.015254089,4.897722659,-10854.055098247,-12820097.361716788,7848263.139698891,21907184.759883944,8.000000000
270154.004000000,24973558.468061756,24.000000000,18.531842756,221.062009034,7.623357240,6.182449170,-68729.424326606,5606989.898562740,23761854.611700572,-10487705.744887620,9.000000000
270154.004000000,21464834.631324235,44.000000000,69.644067725,35.701500764,2.584336510,3.228018107,-77792.316568177,-12513279.071344208,17795984.122699961,14951222.316137511,11.000000000
270154.004000000,25128038.077201497,35.000000000,15.264705061,136.347920186,9.202959047,7.352974485,-233783.847332908,-21990977.369458437,9971491.027962890,-10693153.390836855,22.000000000
270155.004000000,21549326.454736799,48.000000000,65.411071587,146.525684475,2.661782524,3.269043306,-116167.427818209,-14827977.284141576,21588318.787923645,2893423.046255534,1.000000000
270155.004000000,21704872.038904160,41.000000000,65.534472676,300.902486967,2.659167917,3.251113953,-88619.430255777,-2164584.270227495,22668634.558440492,13557747.868089942,7.000000000
270155.004000000,23374580.547919482,32.000000000,37.110778770,28.575989068,4.011553281,4.898431855,-10854.055476220,-12821540.673832336,7845891.383296474,21907214.740526259,8.000000000
270155.004000000,24974186.178545814,26.000000000,18.527557581,221.055740322,7.617060843,6.183189170,-68729.426398949,5606073.282637404,23760857.710136265,-10490468.099203143,9.000000000
270155.004000000,21465216.331216961,44.000000000,69.636124131,35.695532285,2.581758714,3.228287049,-77792.313984308,-12513467.883991342,17793983.788110875,14953343.411575899,11.000000000
270155.004000000,25127890.567159083,34.000000000,15.268352627,136.341455722,9.191162336,7.352741199,-233783.847405313,-21992402.301919647,9971276.049782345,-10690462.063628037,22.000000000
270156.004000000,21549239.729349472,47.000000000,65.418431045,146.512931453,2.659786630,3.269013066,-116167.429231672,-14827990.670519251,21587850.202367868,2896636.408272091,1.000000000
270156.004000000,21704820.238014556,40.000000000,65.539909019,300.887079797,2.657215440,3.251112042,-88619.433099770,-2165669.367042959,22669959.418271948,13555255.057175467,7.000000000
270156.004000000,23375219.391094603,34.000000000,37.105259038,28.581503936,4.009291389,4.899140730,-10854.055854115,-12822984.127571912,7843519.712405883,21907244.255566612,8.000000000
270156.004000000,24974810.139306691,29.000000000,18.523287033,221.049462165,7.613489937,6.183926876,-68729.428471270,5605156.431990984,23759860.563775402,-10493230.230623731,9.000000000
270156.004000000,21465598.167183183,45.000000000,69.628174194,35.689598495,2.580107345,3.228555845,-77792.311400659,-12513656.783779470,17791983.190115944,14955464.182931146,11.000000000
270156.004000000,25127742.901813030,35.000000000,15.271998463,136.334981760,9.182669740,7.352507504,-233783.847477658,-21993826.906663701,9971061.116597552,-10687770.504982939,22.000000000
270157.004000000,21549153.102019690,47.000000000,65.425784709,146.500147217,2.658733141,3.268982784,-116167.430645224,-14828003.881005824,21587381.263147313,2899849.707159476,1.000000000
270157.004000000,21704768.567184180,41.000000000,65.545357302,300.871670882,2.656204011,3.251109649,-88619.435943965,-2166754.235797617,22671284.071453348,13552761.955945836,7.000000000
270157.004000000,23375857.959850792,31.000000000,37.099741632,28.587024640,4.008448957,4.899849158,-10854.056231932,-12824427.722902650,7841148.127082713,21907273.305005502,8.000000000
270157.004000000,24975430.808378227,30.000000000,18.519028031,221.043175959,7.612610095,6.184662877,-68729.430543571,5604239.346603983,23758863.172669932,-10495992.139086613,9.000000000
270157.004000000,21465979.977235477,45.000000000,69.620221371,35.683696883,2.579369787,3.228824541,-77792.308817228,-12513845.770742200,17789982.328757048,14957584.630156327,11.000000000
270157.004000000,25127595.107210878,35.000000000,15.275642966,136.328500807,9.177433535,7.352273576,-233783.847549943,-21995251.183661476,9970846.228364682,-10685078.714960467,22.000000000
270158.004000000,21549066.372842323,47.000000000,65.433143137,146.487392558,2.656526814,3.268952836,-116167.432058865,-14828016.915651802,21586911.970242523,2903062.942849648,1.000000000
270158.004000000,21704716.888504010,39.000000000,65.550785115,300.856239958,2.654041300,3.251108133,-88619.438788361,-2167838.876504266,22672608.517927792,13550268.564451518,7.000000000
270158.004000000,23376496.182345182,31.000000000,37.094225041,28.592537638,4.005867771,4.900558213,-10854.056609671,-12825871.459790135,7838776.627385091,21907301.888843410,8.000000000
270158.004000000,24976055.787742861,31.000000000,18.514752535,221.036901818,7.608434472,6.185401587,-68729.432615850,5603322.026478571,23757865.536895610,-10498753.824463258,9.000000000
270158.004000000,21466361.866405927,45.000000000,69.612274818,35.677768255,2.577513486,3.229093605,-77792.306234017,-12514034.844913015,17787981.204077825,14959704.753202649,11.000000000
270158.004000000,25127447.219586518,35.000000000,15.279290090,136.322030149,9.168219364,7.352039884,-233783.847622169,-21996675.132883862,9970631.385039834,-10682386.693619562,22.000000000
270159.004000000,21548979.767822180,48.000000000,65.440496777,146.474599644,2.655163326,3.268922734,-116167.433472596,-14828029.774507716,21586442.323634662,2906276.115269970,1.000000000
270159.004000000,21704665.314982574,40.000000000,65.556224563,300.840813972,2.652720213,3.251106056,-88619.441632959,-2168923.289174994,22673932.757637240,13547774.882745100,7.000000000
270159.004000000,23377134.748569839,35.000000000,37.088707329,28.598056076,4.004556639,4.901267029,-10854.056987333,-12827315.338196144,7836405.213377345,21907330.007080764,8.000000000
270159.004000000,24976677.137703378,30.000000000,18.510490561,221.030619363,7.606665122,6.186138166,-68729.434688108,5602404.471569440,23756867.656476479,-10501515.286768217,9.000000000
270159.004000000,21466743.731758848,46.000000000,69.604321951,35.671870580,2.576474616,3.229362547,-77792.303651025,-12514224.006325521,17785979.816120531,14961824.552022776,11.000000000
270159.004000000,25127299.345050666,36.000000000,15.282935912,136.315550685,9.161917190,7.351805742,-233783.847694333,-21998098.754301399,9970416.586579084,-10679694.441019926,22.000000000
270160.004000000,21548893.242952850,48.000000000,65.447844945,146.461769994,2.654649057,3.268892515,-116167.434886415,-14828042.457624018,21585972.323304582,2909489.224350709,1.000000000
270160.004000000,21704613.889613472,40.000000000,65.561676022,300.825390926,2.652247143,3.251103431,-88619.444477759,-2170007.473821902,22675256.790524006,13545280.910878608,7.000000000
270160.004000000,23377773.327514570,36.000000000,37.083189364,28.603580269,4.004525795,4.901975553,-10854.057364917,-12828759.358087366,7834033.885115720,21907357.659718055,8.000000000
270160.004000000,24977294.957239117,31.000000000,18.506241470,221.024328404,7.607322578,6.186872735,-68729.436760345,5601486.681855906,23755869.531463366,-10504276.525942046,9.000000000
270160.004000000,21467125.558287803,46.000000000,69.596363659,35.666005048,2.576259612,3.229631369,-77792.301068252,-12514413.255013337,17783978.164927971,14963944.026568765,11.000000000
270160.004000000,25127151.426582515,36.000000000,15.286580003,136.309062788,9.158547707,7.351571276,-233783.847766438,-21999522.047885347,9970201.832938619,-10677001.957219733,22.000000000
270161.004000000,21548806.813379783,48.000000000,65.455192072,146.448943249,2.653838234,3.268862496,-116167.436300324,-14828054.965051232,21585501.969233181,2912702.270021527,1.000000000
270161.004000000,21704562.462540131,40.000000000,65.567121850,300.809953489,2.651477841,3.251101076,-88619.447322761,-2171091.430458169,22676580.616531216,13542786.648902418,7.000000000
270161.004000000,23378411.823906977,36.000000000,37.077672981,28.609103250,4.004047211,4.902684227,-10854.057742422,-12830203.519429440,7831662.642658174,21907384.846755821,8.000000000
270161.004000000,24977914.112622168,30.000000000,18.501987504,221.018040104,7.607131880,6.187608164,-68729.438832561,5600568.657332049,23754871.161922880,-10507037.541881410,9.000000000
270161.004000000,21467507.548104338,45.000000000,69.588407866,35.660140702,2.575756642,3.229900354,-77792.298485698,-12514602.591009889,17781976.250544436,14966063.176791159,11.000000000
270161.004000000,25127003.489135761,36.000000000,15.290223795,136.302577558,9.154156636,7.351337052,-233783.847838483,-22000945.013606753,9969987.124074338,-10674309.242277874,22.000000000
270162.004000000,21548720.346079107,48.000000000,65.462541497,146.436117083,2.652754848,3.268832559,-116167.437714322,-14828067.296839988,21585031.261401076,2915915.252213656,1.000000000
270162.004000000,21704511.150738452,40.000000000,65.572559679,300.794507522,2.650436382,3.251099007,-88619.450167964,-2172175.159095650,22677904.235600870,13540292.096869180,7.000000000
270162.004000000,23379050.262710635,36.000000000,37.072156012,28.614623252,4.003157147,4.903393206,-10854.058119850,-12831647.822187336,7829291.486063727,21907411.568194557,8.000000000
270162.004000000,24978534.187785286,31.000000000,18.497730476,221.011756097,7.606160585,6.188344145,-68729.440904756,5599650.397975435,23753872.547904193,-10509798.334531626,9.000000000
270162.004000000,21467889.591185164,46.000000000,69.580452402,35.654270435,2.574989005,3.230169503,-77792.295903364,-12514792.014348600,17779974.073012292,14968182.002642689,11.000000000
270162.004000000,25126855.495629024,36.000000000,15.293869952,136.296094546,9.148825936,7.351102509,-233783.847910468,-22002367.651436809,9969772.459942462,-10671616.296252703,22.000000000
270163.004000000,21548633.935135175,48.000000000,65.469885773,146.423259121,2.652314705,3.268802550,-116167.439128410,-14828079.453040771,21584560.199789338,2919128.170855871,1.000000000
270163.004000000,21704459.884294696,40.000000000,65.578007117,300.779062287,2.650037247,3.251096495,-88619.453013369,-2173258.659747117,22679227.647675756,13537797.254829973,7.000000000
270163.004000000,23379688.915544275,37.000000000,37.066638664,28.620148138,4.003237377,4.904101982,-10854.058497201,-12833092.266324820,7826920.415393356,21907437.824034765,8.000000000
270163.004000000,24979151.547110423,30.000000000,18.493483697,221.005464979,7.607028898,6.189078520,-68729.442976929,5598731.903754089,23752873.689445656,-10512558.903867625,9.000000000
270163.004000000,21468271.683641616,46.000000000,69.572492348,35.648428414,2.574845598,3.230438571,-77792.293321249,-12514981.525063202,17777971.632374331,14970300.504075352,11.000000000
270163.004000000,25126707.415901795,36.000000000,15.297514138,136.289604493,9.145715972,7.350867779,-233783.847982392,-22003789.961346727,9969557.840498973,-10668923.119202690,22.000000000
270164.004000000,21548547.635114580,48.000000000,65.477228314,146.410391737,2.651951048,3.268772623,-116167.440542586,-14828091.433704080,21584088.784379009,2922341.025877418,1.000000000
270164.004000000,21704408.668774348,40.000000000,65.583453903,300.763608843,2.649714474,3.251094010,-88619.455858976,-2174341.932425049,22680550.852698341,13535302.122836541,7.000000000
270164.004000000,23380327.376262724,37.000000000,37.061122127,28.625673604,4.003432856,4.904810787,-10854.058874473,-12834536.851808984,7824549.430702543,21907463.614276998,8.000000000
270164.004000000,24979768.571216546,30.000000000,18.489237846,220.999173441,7.608116321,6.189812823,-68729.445049081,5597813.174654351,23751874.586605687,-10515319.249808984,9.000000000
270164.004000000,21468653.814023599,46.000000000,69.564532122,35.642595640,2.574776362,3.230707717,-77792.290739353,-12515171.123187076,17775968.928673580,14972418.681041215,11.000000000
270164.004000000,25126559.294909880,37.000000000,15.301158207,136.283113695,9.142870799,7.350633001,-233783.848054256,-22005211.943307474,9969343.265699880,-10666229.711186936,22.000000000
270165.004000000,21548461.433007170,48.000000000,65.484568742,146.397512842,2.651674051,3.268742766,-116167.441956852,-14828103.238880605,21583617.015150897,2925553.817208228,1.000000000
270165.004000000,21704357.456167303,40.000000000,65.588900779,300.748148124,2.649478209,3.251091510,-88619.458704784,-2175424.977142067,22681873.850611363,13532806.700940145,7.000000000
270165.004000000,23380965.817850512,37.000000000,37.055606000,28.631200000,4.003759035,4.905519627,-10854.059251667,-12835981.578604044,7822178.532051499,21907488.938921791,8.000000000
270165.004000000,24980385.255074654,30.000000000,18.484993536,220.992880913,7.609451968,6.190546937,-68729.447121213,5596894.210655257,23750875.239434797,-10518079.372297240,9.000000000
270165.004000000,21469036.036321230,46.000000000,69.556571160,35.636773668,2.574791201,3.230976927,-77792.288157676,-12515360.808753701,17773965.961953357,14974536.533491885,11.000000000
270165.004000000,25126411.139618136,36.000000000,15.304801774,136.276621572,9.140325546,7.350398194,-233783.848126060,-22006633.597290091,9969128.735501274,-10663536.072264213,22.000000000
270166.004000000,21548375.323882636,48.000000000,65.491907661,146.384627437,2.651413979,3.268713018,-116167.443371206,-14828114.868620701,21583144.892086077,2928766.544778179,1.000000000
270166.004000000,21704306.314543094,40.000000000,65.594345940,300.732677676,2.649258826,3.251089091,-88619.461550794,-2176507.793910464,22683196.641357027,13530310.989193028,7.000000000
270166.004000000,23381604.092412926,37.000000000,37.050091053,28.636726568,4.004110621,4.906228507,-10854.059628784,-12837426.446675789,7819807.719497782,21907513.797969703,8.000000000
270166.004000000,24981001.925883640,30.000000000,18.480748956,220.986588678,7.610836628,6.191281183,-68729.449193323,5595975.011737025,23749875.647984557,-10520839.271270867,9.000000000
270166.004000000,21469418.305602167,46.000000000,69.548610757,35.630959079,2.574822413,3.231246233,-77792.285576219,-12515550.581796605,17771962.732256420,14976654.061379651,11.000000000
270166.004000000,25126262.954267286,36.000000000,15.308445345,136.270129513,9.137839467,7.350163381,-233783.848197804,-22008054.923265658,9968914.249859309,-10660842.202493276,22.000000000
270167.004000000,21548289.267772570,48.000000000,65.499245849,146.371731787,2.651139305,3.268683315,-116167.444785650,-14828126.322975054,21582672.415165342,2931979.208517492,1.000000000
270167.004000000,21704255.151933238,40.000000000,65.599789140,300.717201279,2.649024850,3.251086713,-88619.464397006,-2177590.382743056,22684519.224878252,13527814.987646153,7.000000000
270167.004000000,23382242.329997282,37.000000000,37.044575496,28.642252996,4.004440201,4.906937534,-10854.060005823,-12838871.455988636,7817436.993101214,21907538.191421285,8.000000000
270167.004000000,24981618.424734667,29.000000000,18.476505336,220.980296704,7.612179382,6.192015311,-68729.451265411,5595055.577878079,23748875.812304996,-10523598.946672855,9.000000000
270167.004000000,21469800.562896997,46.000000000,69.540649079,35.625150810,2.574839432,3.231515623,-77792.282994980,-12515740.442349385,17769959.239625309,14978771.264656944,11.000000000
270167.004000000,25126114.582966261,36.000000000,15.312089218,136.263636566,9.135303784,7.349928402,-233783.848269487,-22009475.921206109,9968699.808729781,-10658148.101931451,22.000000000
270168.004000000,21548203.309665717,48.000000000,65.506582640,146.358830318,2.650861216,3.268653725,-116167.446200183,-14828137.601994243,21582199.584369745,2935191.808355516,1.000000000
270168.004000000,21704204.130326517,41.000000000,65.605230278,300.701714887,2.648787442,3.251084430,-88619.467243420,-2178672.743651722,22685841.601116851,13525318.696352543,7.000000000
270168.004000000,23382880.487586971,37.000000000,37.039061133,28.647779453,4.004764472,4.907646610,-10854.060382784,-12840316.606507834,7815066.352920224,21907562.119277105,8.000000000
270168.004000000,24982235.175594784,29.000000000,18.472261141,220.974005240,7.613512889,6.192749619,-68729.453337479,5594135.909058843,23747875.732448056,-10526358.398440795,9.000000000
270168.004000000,21470183.013194889,46.000000000,69.532688085,35.619349282,2.574853070,3.231785114,-77792.280413961,-12515930.390445255,17767955.484104514,14980888.143274318,11.000000000
270168.004000000,25125966.171676248,37.000000000,15.315733148,136.257143880,9.132757152,7.349693423,-233783.848341111,-22010896.591081861,9968485.412068909,-10655453.770638768,22.000000000
270169.004000000,21548117.386574805,48.000000000,65.513919400,146.345920815,2.650567045,3.268624187,-116167.447614804,-14828148.705728767,21581726.399680194,2938404.344222719,1.000000000
270169.004000000,21704153.331735540,40.000000000,65.610668457,300.686221888,2.648533995,3.251082233,-88619.470090035,-2179754.876648788,22687163.770014971,13522822.115364607,7.000000000
270169.004000000,23383518.796200868,37.000000000,37.033546514,28.653305238,4.005064471,4.908355833,-10854.060759667,-12841761.898197362,7812695.799015264,21907585.581537727,8.000000000
270169.004000000,24982851.826500900,28.000000000,18.468017388,220.967714811,7.614800431,6.193483917,-68729.455409526,5593216.005257539,23746875.408463057,-10529117.626519414,9.000000000
270169.004000000,21470565.597508095,46.000000000,69.524726332,35.613551753,2.574851076,3.232054701,-77792.277833161,-12516120.426117860,17765951.465736609,14983004.697184201,11.000000000
270169.004000000,25125817.891441550,36.000000000,15.319378070,136.250650941,9.130155503,7.349458206,-233783.848412674,-22012316.932863276,9968271.059832824,-10652759.208675504,22.000000000
270170.004000000,21548031.686525237,48.000000000,65.521254454,146.333003205,2.650231338,3.268594744,-116167.449029515,-14828159.634229304,21581252.861077931,2941616.816046911,1.000000000
270170.004000000,21704102.643185843,40.000000000,65.616104984,300.670720266,2.648239010,3.251080098,-88619.472936852,-2180836.781747108,22688485.731515665,13520325.244733112,7.000000000
270170.004000000,23384157.237877607,36.000000000,37.028032233,28.658831279,4.005301608,4.909065150,-10854.061136472,-12843207.331022266,7810325.331445065,21907608.578203741,8.000000000
270170.004000000,24983468.680525973,28.000000000,18.463773486,220.961424435,7.615968959,6.194218288,-68729.457481551,5592295.866454100,23745874.840401582,-10531876.630847462,9.000000000
270170.004000000,21470948.313861400,45.000000000,69.516764396,35.607762015,2.574808670,3.232324380,-77792.275252579,-12516310.549400602,17763947.184564654,14985120.926338622,11.000000000
270170.004000000,25125669.651348814,35.000000000,15.323022524,136.244157644,9.127411930,7.349223020,-233783.848484177,-22013736.946521949,9968056.751977557,-10650064.416099589,22.000000000
270171.004000000,21547946.224331375,48.000000000,65.528587558,146.320080914,2.650039704,3.268565446,-116167.450444315,-14828170.387546357,21580778.968544044,2944829.223757751,1.000000000
270171.004000000,21704052.185491953,40.000000000,65.621540637,300.655206476,2.648087936,3.251078049,-88619.475783871,-2181918.458958848,22689807.485560913,13517828.084510796,7.000000000
270171.004000000,23384795.524337102,35.000000000,37.022520874,28.664357893,4.005756164,4.909774374,-10854.061513199,-12844652.904948957,7807954.950266064,21907631.109275769,8.000000000
270171.004000000,24984085.404136419,27.000000000,18.459529312,220.955134110,7.617551940,6.194952856,-68729.459553555,5591375.492626580,23744874.028313078,-10534635.411369527,9.000000000
270171.004000000,21471331.170074515,45.000000000,69.508804424,35.601981136,2.574906146,3.232594154,-77792.272672218,-12516500.760326959,17761942.640631754,14987236.830689546,11.000000000
270171.004000000,25125521.476759255,36.000000000,15.326667229,136.237664860,9.125165200,7.348987858,-233783.848555619,-22015156.632028967,9967842.488459051,-10647369.392969992,22.000000000
270172.004000000,21547860.904281087,47.000000000,65.535919935,146.307146872,2.649704376,3.268536172,-116167.451859204,-14828180.965730475,21580304.722059425,2948041.567286064,1.000000000
270172.004000000,21704001.907941401,40.000000000,65.626973765,300.639688337,2.647793280,3.251076033,-88619.478631091,-2182999.908296717,22691129.032093499,13515330.634748967,7.000000000
270172.004000000,23385433.952013440,35.000000000,37.017007472,28.669884189,4.005993692,4.910483856,-10854.061889849,-12846098.619941032,7805584.655539281,21907653.174754392,8.000000000
270172.004000000,24984702.428159971,26.000000000,18.455285850,220.948844088,7.618721980,6.195687284,-68729.461625538,5590454.883755608,23743872.972249515,-10537393.968023146,9.000000000
270172.004000000,21471714.161426943,45.000000000,69.500842089,35.596205914,2.574864005,3.232864013,-77792.270092075,-12516691.058930278,17759937.833981019,14989352.410189038,11.000000000
270172.004000000,25125373.322663642,36.000000000,15.330311658,136.231170817,9.122424716,7.348752572,-233783.848627001,-22016575.989355769,9967628.269233275,-10644674.139345046,22.000000000
270173.004000000,21547775.782164223,47.000000000,65.543249862,146.294205034,2.649435411,3.268507020,-116167.453274182,-14828191.368832355,21579830.121605128,2951253.846561088,1.000000000
270173.004000000,21703951.792324372,40.000000000,65.632406490,300.624159904,2.647564864,3.251074059,-88619.481478513,-2184081.129773367,22692450.371056024,13512832.895499211,7.000000000
270173.004000000,23386072.366589777,35.000000000,37.011495671,28.675411361,4.006331318,4.911193321,-10854.062266421,-12847544.475964231,7803214.447322233,21907674.774640247,8.000000000
270173.004000000,24985319.359992478,26.000000000,18.451042529,220.942553496,7.620083010,6.196421782,-68729.463697500,5589534.039819118,23742871.672260135,-10540152.300753485,9.000000000
270173.004000000,21472097.361714669,45.000000000,69.492880458,35.590440967,2.574886264,3.233133955,-77792.267512151,-12516881.445244152,17757932.764655884,14991467.664788624,11.000000000
270173.004000000,25125225.336338352,35.000000000,15.333955456,136.224676443,9.119913883,7.348517378,-233783.848698323,-22017995.018472809,9967414.094256442,-10641978.655284841,22.000000000
270174.004000000,21547690.862992492,47.000000000,65.550579525,146.281256078,2.649221158,3.268477937,-116167.454689248,-14828201.596902568,21579355.167162247,2954466.061512574,1.000000000
270174.004000000,21703901.845652360,40.000000000,65.637836723,300.608623584,2.647391138,3.251072172,-88619.484326137,-2185162.123401425,22693771.502391033,13510334.866813319,7.000000000
270174.004000000,23386711.006083433,34.000000000,37.005984552,28.680938080,4.006751632,4.911902860,-10854.062642915,-12848990.472982386,7800844.325675494,21907695.908933949,8.000000000
270174.004000000,24985936.303667363,26.000000000,18.446799681,220.936263800,7.621601670,6.197156299,-68729.465769440,5588612.960796462,23741870.128395896,-10542910.409501113,9.000000000
270174.004000000,21472480.826948918,46.000000000,69.484918816,35.584680820,2.574961676,3.233403992,-77792.264932446,-12517071.919301782,17755927.432699949,14993582.594439942,11.000000000
270174.004000000,25125077.262824774,35.000000000,15.337600391,136.218182043,9.117591615,7.348281959,-233783.848769585,-22019413.719352547,9967199.963484343,-10639282.940845842,22.000000000
270175.004000000,21547606.243814774,47.000000000,65.557907540,146.268298258,2.649012718,3.268448940,-116167.456104404,-14828211.649991749,21578879.858711965,2957678.212069304,1.000000000
270175.004000000,21703852.248974331,40.000000000,65.643265655,300.593079017,2.647223183,3.251070331,-88619.487173963,-2186242.889192798,22695092.426040262,13507836.548744552,7.000000000
270175.004000000,23387349.828568347,34.000000000,37.000473862,28.686465149,4.007180686,4.912612473,-10854.063019331,-12850436.610960653,7798474.290657478,21907716.577636138,8.000000000
270175.004000000,24986553.339325268,26.000000000,18.442557198,220.929973987,7.623137330,6.197890816,-68729.467841360,5587691.646667212,23740868.340707615,-10545668.294206822,9.000000000
